Date,State,WindSpeed
201311,MT,3.9
201312,MT,3.8
201401,MT,3.9
201402,MT,3.8
201403,MT,4.0
201404,MT,4.3
201405,MT,4.0
201406,MT,3.8
201407,MT,3.5
201408,MT,3.5
201409,MT,3.5
201410,MT,3.7
201411,MT,3.9
201412,MT,3.8
201501,MT,3.9
201502,MT,3.8
201503,MT,4.0
201504,MT,4.3
201505,MT,4.0
201506,MT,3.8
201507,MT,3.5
201508,MT,3.5
201509,MT,3.5
201510,MT,3.7
201511,MT,3.9
201512,MT,3.8
201601,MT,3.9
201602,MT,3.8
201603,MT,4.0
201604,MT,4.3
201605,MT,4.0
201606,MT,3.8
201607,MT,3.5
201608,MT,3.5
201609,MT,3.5
201610,MT,3.7
201611,MT,3.9
201612,MT,3.8
201701,MT,3.9
201702,MT,3.8
201703,MT,4.0
201704,MT,4.3
201705,MT,4.0
201706,MT,3.8
201707,MT,3.5
201708,MT,3.5
201709,MT,3.5
201710,MT,3.7
201711,MT,3.9
201712,MT,3.8
201801,MT,3.9
201802,MT,3.8
201803,MT,4.0
201804,MT,4.3
201805,MT,4.0
201806,MT,3.8
201807,MT,3.5
201808,MT,3.5
201809,MT,3.5
201810,MT,3.7
201811,MT,3.9
201812,MT,3.8
201901,MT,3.9
201902,MT,3.8
201903,MT,4.0
201904,MT,4.3
201905,MT,4.0
201906,MT,3.8
201907,MT,3.5
201908,MT,3.5
201909,MT,3.5
201910,MT,3.7
201911,MT,3.9
201912,MT,3.8
202001,MT,3.9
202002,MT,3.8
202003,MT,4.0
202004,MT,4.3
202005,MT,4.0
202006,MT,3.8
202007,MT,3.5
202008,MT,3.5
202009,MT,3.5
202010,MT,3.7
202011,MT,3.9
202012,MT,3.8
202101,MT,3.9
202102,MT,3.8
202103,MT,4.0
202104,MT,4.3
202105,MT,4.0
202106,MT,3.8
202107,MT,3.5
202108,MT,3.5
202109,MT,3.5
202110,MT,3.7
202111,MT,3.9
202112,MT,3.8
202201,MT,3.9
202202,MT,3.8
202203,MT,4.0
202204,MT,4.3
202205,MT,4.0
202206,MT,3.8
202207,MT,3.5
202208,MT,3.5
202209,MT,3.5
202210,MT,3.7
202211,MT,3.9
202212,MT,3.8
202301,MT,3.9
202302,MT,3.8
202303,MT,4.0
202304,MT,4.3
202305,MT,4.0
202306,MT,3.8
202307,MT,3.5
202308,MT,3.5
202309,MT,3.5
202310,MT,3.7
202311,MT,3.9
202312,MT,3.8
200101,NC,3.5
200102,NC,3.7
200103,NC,3.8
200104,NC,3.8
200105,NC,3.4
200106,NC,3.1
200107,NC,2.9
200108,NC,2.7
200109,NC,2.9
200110,NC,2.9
200111,NC,3.1
200112,NC,3.2
200201,NC,3.5
200202,NC,3.7
200203,NC,3.8
200204,NC,3.8
200205,NC,3.4
200206,NC,3.1
200207,NC,2.9
200208,NC,2.7
200209,NC,2.9
200210,NC,2.9
200211,NC,3.1
200212,NC,3.2
200301,NC,3.5
200302,NC,3.7
200303,NC,3.8
200304,NC,3.8
200305,NC,3.4
200306,NC,3.1
200307,NC,2.9
200308,NC,2.7
200309,NC,2.9
200310,NC,2.9
200311,NC,3.1
200312,NC,3.2
200401,NC,3.5
200402,NC,3.7
200403,NC,3.8
200404,NC,3.8
200405,NC,3.4
200406,NC,3.1
200407,NC,2.9
200408,NC,2.7
200409,NC,2.9
200410,NC,2.9
200411,NC,3.1
200412,NC,3.2
200501,NC,3.5
200502,NC,3.7
200503,NC,3.8
200504,NC,3.8
200505,NC,3.4
200506,NC,3.1
200507,NC,2.9
200508,NC,2.7
200509,NC,2.9
200510,NC,2.9
200511,NC,3.1
200512,NC,3.2
200601,NC,3.5
200602,NC,3.7
200603,NC,3.8
200604,NC,3.8
200605,NC,3.4
200606,NC,3.1
200607,NC,2.9
200608,NC,2.7
200609,NC,2.9
200610,NC,2.9
200611,NC,3.1
200612,NC,3.2
200701,NC,3.5
200702,NC,3.7
200703,NC,3.8
200704,NC,3.8
200705,NC,3.4
200706,NC,3.1
200707,NC,2.9
200708,NC,2.7
200709,NC,2.9
200710,NC,2.9
200711,NC,3.1
200712,NC,3.2
200801,NC,3.5
200802,NC,3.7
200803,NC,3.8
200804,NC,3.8
200805,NC,3.4
200806,NC,3.1
200807,NC,2.9
200808,NC,2.7
200809,NC,2.9
200810,NC,2.9
200811,NC,3.1
200812,NC,3.2
200901,NC,3.5
200902,NC,3.7
200903,NC,3.8
200904,NC,3.8
200905,NC,3.4
200906,NC,3.1
200907,NC,2.9
200908,NC,2.7
200909,NC,2.9
200910,NC,2.9
200911,NC,3.1
200912,NC,3.2
201001,NC,3.5
201002,NC,3.7
201003,NC,3.8
201004,NC,3.8
201005,NC,3.4
201006,NC,3.1
201007,NC,2.9
201008,NC,2.7
201009,NC,2.9
201010,NC,2.9
201011,NC,3.1
201012,NC,3.2
201101,NC,3.5
201102,NC,3.7
201103,NC,3.8
201104,NC,3.8
201105,NC,3.4
201106,NC,3.1
201107,NC,2.9
201108,NC,2.7
201109,NC,2.9
201110,NC,2.9
201111,NC,3.1
201112,NC,3.2
201201,NC,3.5
201202,NC,3.7
201203,NC,3.8
201204,NC,3.8
201205,NC,3.4
201206,NC,3.1
201207,NC,2.9
201208,NC,2.7
201209,NC,2.9
201210,NC,2.9
201211,NC,3.1
201212,NC,3.2
201301,NC,3.5
201302,NC,3.7
201303,NC,3.8
201304,NC,3.8
201305,NC,3.4
201306,NC,3.1
201307,NC,2.9
201308,NC,2.7
201309,NC,2.9
201310,NC,2.9
201311,NC,3.1
201312,NC,3.2
201401,NC,3.5
201402,NC,3.7
201403,NC,3.8
201404,NC,3.8
201405,NC,3.4
201406,NC,3.1
201407,NC,2.9
201408,NC,2.7
201409,NC,2.9
201410,NC,2.9
201411,NC,3.1
201412,NC,3.2
201501,NC,3.5
201502,NC,3.7
201503,NC,3.8
201504,NC,3.8
201505,NC,3.4
201506,NC,3.1
201507,NC,2.9
201508,NC,2.7
201509,NC,2.9
201510,NC,2.9
201511,NC,3.1
201512,NC,3.2
201601,NC,3.5
201602,NC,3.7
201603,NC,3.8
201604,NC,3.8
201605,NC,3.4
201606,NC,3.1
201607,NC,2.9
201608,NC,2.7
201609,NC,2.9
201610,NC,2.9
201611,NC,3.1
201612,NC,3.2
201701,NC,3.5
201702,NC,3.7
201703,NC,3.8
201704,NC,3.8
201705,NC,3.4
201706,NC,3.1
201707,NC,2.9
201708,NC,2.7
201709,NC,2.9
201710,NC,2.9
201711,NC,3.1
201712,NC,3.2
201801,NC,3.5
201802,NC,3.7
201803,NC,3.8
201804,NC,3.8
201805,NC,3.4
201806,NC,3.1
201807,NC,2.9
201808,NC,2.7
201809,NC,2.9
201810,NC,2.9
201811,NC,3.1
201812,NC,3.2
201901,NC,3.5
201902,NC,3.7
201903,NC,3.8
201904,NC,3.8
201905,NC,3.4
201906,NC,3.1
201907,NC,2.9
201908,NC,2.7
201909,NC,2.9
201910,NC,2.9
201911,NC,3.1
201912,NC,3.2
202001,NC,3.5
202002,NC,3.7
202003,NC,3.8
202004,NC,3.8
202005,NC,3.4
202006,NC,3.1
202007,NC,2.9
202008,NC,2.7
202009,NC,2.9
202010,NC,2.9
202011,NC,3.1
202012,NC,3.2
202101,NC,3.5
202102,NC,3.7
202103,NC,3.8
202104,NC,3.8
202105,NC,3.4
202106,NC,3.1
202107,NC,2.9
202108,NC,2.7
202109,NC,2.9
202110,NC,2.9
202111,NC,3.1
202112,NC,3.2
202201,NC,3.5
202202,NC,3.7
202203,NC,3.8
202204,NC,3.8
202205,NC,3.4
202206,NC,3.1
202207,NC,2.9
202208,NC,2.7
202209,NC,2.9
202210,NC,2.9
202211,NC,3.1
202212,NC,3.2
202301,NC,3.5
202302,NC,3.7
202303,NC,3.8
202304,NC,3.8
202305,NC,3.4
202306,NC,3.1
202307,NC,2.9
202308,NC,2.7
202309,NC,2.9
202310,NC,2.9
202311,NC,3.1
202312,NC,3.2
200101,ND,4.5
200102,ND,4.5
200103,ND,4.8
200104,ND,5.0
200105,ND,4.9
200106,ND,4.4
200107,ND,3.9
200108,ND,3.9
200109,ND,4.2
200110,ND,4.6
200111,ND,4.4
200112,ND,4.4
200201,ND,4.5
200202,ND,4.5
200203,ND,4.8
200204,ND,5.0
200205,ND,4.9
200206,ND,4.4
200207,ND,3.9
200208,ND,3.9
200209,ND,4.2
200210,ND,4.6
200211,ND,4.4
200212,ND,4.4
200301,ND,4.5
200302,ND,4.5
200303,ND,4.8
200304,ND,5.0
200305,ND,4.9
200306,ND,4.4
200307,ND,3.9
200308,ND,3.9
200309,ND,4.2
200310,ND,4.6
200311,ND,4.4
200312,ND,4.4
200401,ND,4.5
200402,ND,4.5
200403,ND,4.8
200404,ND,5.0
200405,ND,4.9
200406,ND,4.4
200407,ND,3.9
200408,ND,3.9
200409,ND,4.2
200410,ND,4.6
200411,ND,4.4
200412,ND,4.4
200501,ND,4.5
200502,ND,4.5
200503,ND,4.8
200504,ND,5.0
200505,ND,4.9
200506,ND,4.4
200507,ND,3.9
200508,ND,3.9
200509,ND,4.2
200510,ND,4.6
200511,ND,4.4
200512,ND,4.4
200601,ND,4.5
200602,ND,4.5
200603,ND,4.8
200604,ND,5.0
200605,ND,4.9
200606,ND,4.4
200607,ND,3.9
200608,ND,3.9
200609,ND,4.2
200610,ND,4.6
200611,ND,4.4
200612,ND,4.4
200701,ND,4.5
200702,ND,4.5
200703,ND,4.8
200704,ND,5.0
200705,ND,4.9
200706,ND,4.4
200707,ND,3.9
200708,ND,3.9
200709,ND,4.2
200710,ND,4.6
200711,ND,4.4
200712,ND,4.4
200801,ND,4.5
200802,ND,4.5
200803,ND,4.8
200804,ND,5.0
200805,ND,4.9
200806,ND,4.4
200807,ND,3.9
200808,ND,3.9
200809,ND,4.2
200810,ND,4.6
200811,ND,4.4
200812,ND,4.4
200901,ND,4.5
200902,ND,4.5
200903,ND,4.8
200904,ND,5.0
200905,ND,4.9
200906,ND,4.4
200907,ND,3.9
200908,ND,3.9
200909,ND,4.2
200910,ND,4.6
200911,ND,4.4
200912,ND,4.4
201001,ND,4.5
201002,ND,4.5
201003,ND,4.8
201004,ND,5.0
201005,ND,4.9
201006,ND,4.4
201007,ND,3.9
201008,ND,3.9
201009,ND,4.2
201010,ND,4.6
201011,ND,4.4
201012,ND,4.4
201101,ND,4.5
201102,ND,4.5
201103,ND,4.8
201104,ND,5.0
201105,ND,4.9
201106,ND,4.4
201107,ND,3.9
201108,ND,3.9
201109,ND,4.2
201110,ND,4.6
201111,ND,4.4
201112,ND,4.4
201201,ND,4.5
201202,ND,4.5
201203,ND,4.8
201204,ND,5.0
201205,ND,4.9
201206,ND,4.4
201207,ND,3.9
201208,ND,3.9
201209,ND,4.2
201210,ND,4.6
201211,ND,4.4
201212,ND,4.4
201301,ND,4.5
201302,ND,4.5
201303,ND,4.8
201304,ND,5.0
201305,ND,4.9
201306,ND,4.4
201307,ND,3.9
201308,ND,3.9
201309,ND,4.2
201310,ND,4.6
201311,ND,4.4
201312,ND,4.4
201401,ND,4.5
201402,ND,4.5
201403,ND,4.8
201404,ND,5.0
201405,ND,4.9
201406,ND,4.4
201407,ND,3.9
201408,ND,3.9
201409,ND,4.2
201410,ND,4.6
201411,ND,4.4
201412,ND,4.4
201501,ND,4.5
201502,ND,4.5
201503,ND,4.8
201504,ND,5.0
201505,ND,4.9
201506,ND,4.4
201507,ND,3.9
201508,ND,3.9
201509,ND,4.2
201510,ND,4.6
201511,ND,4.4
201512,ND,4.4
201601,ND,4.5
201602,ND,4.5
201603,ND,4.8
201604,ND,5.0
201605,ND,4.9
201606,ND,4.4
201607,ND,3.9
201608,ND,3.9
201609,ND,4.2
201610,ND,4.6
201611,ND,4.4
201612,ND,4.4
201701,ND,4.5
201702,ND,4.5
201703,ND,4.8
201704,ND,5.0
201705,ND,4.9
201706,ND,4.4
201707,ND,3.9
201708,ND,3.9
201709,ND,4.2
201710,ND,4.6
201711,ND,4.4
201712,ND,4.4
201801,ND,4.5
201802,ND,4.5
201803,ND,4.8
201804,ND,5.0
201805,ND,4.9
201806,ND,4.4
201807,ND,3.9
201808,ND,3.9
201809,ND,4.2
201810,ND,4.6
201811,ND,4.4
201812,ND,4.4
201901,ND,4.5
201902,ND,4.5
201903,ND,4.8
201904,ND,5.0
201905,ND,4.9
201906,ND,4.4
201907,ND,3.9
201908,ND,3.9
201909,ND,4.2
201910,ND,4.6
201911,ND,4.4
201912,ND,4.4
202001,ND,4.5
202002,ND,4.5
202003,ND,4.8
202004,ND,5.0
202005,ND,4.9
202006,ND,4.4
202007,ND,3.9
202008,ND,3.9
202009,ND,4.2
202010,ND,4.6
202011,ND,4.4
202012,ND,4.4
202101,ND,4.5
202102,ND,4.5
202103,ND,4.8
202104,ND,5.0
202105,ND,4.9
202106,ND,4.4
202107,ND,3.9
202108,ND,3.9
202109,ND,4.2
202110,ND,4.6
202111,ND,4.4
202112,ND,4.4
202201,ND,4.5
202202,ND,4.5
202203,ND,4.8
202204,ND,5.0
202205,ND,4.9
202206,ND,4.4
202207,ND,3.9
202208,ND,3.9
202209,ND,4.2
202210,ND,4.6
202211,ND,4.4
202212,ND,4.4
202301,ND,4.5
202302,ND,4.5
202303,ND,4.8
202304,ND,5.0
202305,ND,4.9
202306,ND,4.4
202307,ND,3.9
202308,ND,3.9
202309,ND,4.2
202310,ND,4.6
202311,ND,4.4
202312,ND,4.4
200101,NE,4.4
200102,NE,4.6
200103,NE,5.0
200104,NE,5.4
200105,NE,4.8
200106,NE,4.5
200107,NE,3.9
200108,NE,3.8
200109,NE,4.2
200110,NE,4.4
200111,NE,4.5
200112,NE,4.4
200201,NE,4.4
200202,NE,4.6
200203,NE,5.0
200204,NE,5.4
200205,NE,4.8
200206,NE,4.5
200207,NE,3.9
200208,NE,3.8
200209,NE,4.2
200210,NE,4.4
200211,NE,4.5
200212,NE,4.4
200301,NE,4.4
200302,NE,4.6
200303,NE,5.0
200304,NE,5.4
200305,NE,4.8
200306,NE,4.5
200307,NE,3.9
200308,NE,3.8
200309,NE,4.2
200310,NE,4.4
200311,NE,4.5
200312,NE,4.4
200401,NE,4.4
200402,NE,4.6
200403,NE,5.0
200404,NE,5.4
200405,NE,4.8
200406,NE,4.5
200407,NE,3.9
200408,NE,3.8
200409,NE,4.2
200410,NE,4.4
200411,NE,4.5
200412,NE,4.4
200501,NE,4.4
200502,NE,4.6
200503,NE,5.0
200504,NE,5.4
200505,NE,4.8
200506,NE,4.5
200507,NE,3.9
200508,NE,3.8
200509,NE,4.2
200510,NE,4.4
200511,NE,4.5
200512,NE,4.4
200601,NE,4.4
200602,NE,4.6
200603,NE,5.0
200604,NE,5.4
200605,NE,4.8
200606,NE,4.5
200607,NE,3.9
200608,NE,3.8
200609,NE,4.2
200610,NE,4.4
200611,NE,4.5
200612,NE,4.4
200701,NE,4.4
200702,NE,4.6
200703,NE,5.0
200704,NE,5.4
200705,NE,4.8
200706,NE,4.5
200707,NE,3.9
200708,NE,3.8
200709,NE,4.2
200710,NE,4.4
200711,NE,4.5
200712,NE,4.4
200801,NE,4.4
200802,NE,4.6
200803,NE,5.0
200804,NE,5.4
200805,NE,4.8
200806,NE,4.5
200807,NE,3.9
200808,NE,3.8
200809,NE,4.2
200810,NE,4.4
200811,NE,4.5
200812,NE,4.4
200901,NE,4.4
200902,NE,4.6
200903,NE,5.0
200904,NE,5.4
200905,NE,4.8
200906,NE,4.5
200907,NE,3.9
200908,NE,3.8
200909,NE,4.2
200910,NE,4.4
200911,NE,4.5
200912,NE,4.4
201001,NE,4.4
201002,NE,4.6
201003,NE,5.0
201004,NE,5.4
201005,NE,4.8
201006,NE,4.5
201007,NE,3.9
201008,NE,3.8
201009,NE,4.2
201010,NE,4.4
201011,NE,4.5
201012,NE,4.4
201101,NE,4.4
201102,NE,4.6
201103,NE,5.0
201104,NE,5.4
201105,NE,4.8
201106,NE,4.5
201107,NE,3.9
201108,NE,3.8
201109,NE,4.2
201110,NE,4.4
201111,NE,4.5
201112,NE,4.4
201201,NE,4.4
201202,NE,4.6
201203,NE,5.0
201204,NE,5.4
201205,NE,4.8
201206,NE,4.5
201207,NE,3.9
201208,NE,3.8
201209,NE,4.2
201210,NE,4.4
201211,NE,4.5
201212,NE,4.4
201301,NE,4.4
201302,NE,4.6
201303,NE,5.0
201304,NE,5.4
201305,NE,4.8
201306,NE,4.5
201307,NE,3.9
201308,NE,3.8
201309,NE,4.2
201310,NE,4.4
201311,NE,4.5
201312,NE,4.4
201401,NE,4.4
201402,NE,4.6
201403,NE,5.0
201404,NE,5.4
201405,NE,4.8
201406,NE,4.5
201407,NE,3.9
201408,NE,3.8
201409,NE,4.2
201410,NE,4.4
201411,NE,4.5
201412,NE,4.4
201501,NE,4.4
201502,NE,4.6
201503,NE,5.0
201504,NE,5.4
201505,NE,4.8
201506,NE,4.5
201507,NE,3.9
201508,NE,3.8
201509,NE,4.2
201510,NE,4.4
201511,NE,4.5
201512,NE,4.4
201601,NE,4.4
201602,NE,4.6
201603,NE,5.0
201604,NE,5.4
201605,NE,4.8
201606,NE,4.5
201607,NE,3.9
201608,NE,3.8
201609,NE,4.2
201610,NE,4.4
201611,NE,4.5
201612,NE,4.4
201701,NE,4.4
201702,NE,4.6
201703,NE,5.0
201704,NE,5.4
201705,NE,4.8
201706,NE,4.5
201707,NE,3.9
201708,NE,3.8
201709,NE,4.2
201710,NE,4.4
201711,NE,4.5
201712,NE,4.4
201801,NE,4.4
201802,NE,4.6
201803,NE,5.0
201804,NE,5.4
201805,NE,4.8
201806,NE,4.5
201807,NE,3.9
201808,NE,3.8
201809,NE,4.2
201810,NE,4.4
201811,NE,4.5
201812,NE,4.4
201901,NE,4.4
201902,NE,4.6
201903,NE,5.0
201904,NE,5.4
201905,NE,4.8
201906,NE,4.5
201907,NE,3.9
201908,NE,3.8
201909,NE,4.2
201910,NE,4.4
201911,NE,4.5
201912,NE,4.4
202001,NE,4.4
202002,NE,4.6
202003,NE,5.0
202004,NE,5.4
202005,NE,4.8
202006,NE,4.5
202007,NE,3.9
202008,NE,3.8
202009,NE,4.2
202010,NE,4.4
202011,NE,4.5
202012,NE,4.4
202101,NE,4.4
202102,NE,4.6
202103,NE,5.0
202104,NE,5.4
202105,NE,4.8
202106,NE,4.5
202107,NE,3.9
202108,NE,3.8
202109,NE,4.2
202110,NE,4.4
202111,NE,4.5
202112,NE,4.4
202201,NE,4.4
202202,NE,4.6
202203,NE,5.0
202204,NE,5.4
202205,NE,4.8
202206,NE,4.5
202207,NE,3.9
202208,NE,3.8
202209,NE,4.2
202210,NE,4.4
202211,NE,4.5
202212,NE,4.4
202301,NE,4.4
202302,NE,4.6
202303,NE,5.0
202304,NE,5.4
202305,NE,4.8
202306,NE,4.5
202307,NE,3.9
202308,NE,3.8
202309,NE,4.2
202310,NE,4.4
202311,NE,4.5
202312,NE,4.4
200101,NH,11.8
200102,NH,11.8
200103,NH,11.0
200104,NH,9.6
200105,NH,8.2
200106,NH,7.6
200107,NH,7.0
200108,NH,6.8
200109,NH,7.6
200110,NH,9.2
200111,NH,10.5
200112,NH,11.3
200201,NH,11.8
200202,NH,11.8
200203,NH,11.0
200204,NH,9.6
200205,NH,8.2
200206,NH,7.6
200207,NH,7.0
200208,NH,6.8
200209,NH,7.6
200210,NH,9.2
200211,NH,10.5
200212,NH,11.3
200301,NH,11.8
200302,NH,11.8
200303,NH,11.0
200304,NH,9.6
200305,NH,8.2
200306,NH,7.6
200307,NH,7.0
200308,NH,6.8
200309,NH,7.6
200310,NH,9.2
200311,NH,10.5
200312,NH,11.3
200401,NH,11.8
200402,NH,11.8
200403,NH,11.0
200404,NH,9.6
200405,NH,8.2
200406,NH,7.6
200407,NH,7.0
200408,NH,6.8
200409,NH,7.6
200410,NH,9.2
200411,NH,10.5
200412,NH,11.3
200501,NH,11.8
200502,NH,11.8
200503,NH,11.0
200504,NH,9.6
200505,NH,8.2
200506,NH,7.6
200507,NH,7.0
200508,NH,6.8
200509,NH,7.6
200510,NH,9.2
200511,NH,10.5
200512,NH,11.3
200601,NH,11.8
200602,NH,11.8
200603,NH,11.0
200604,NH,9.6
200605,NH,8.2
200606,NH,7.6
200607,NH,7.0
200608,NH,6.8
200609,NH,7.6
200610,NH,9.2
200611,NH,10.5
200612,NH,11.3
200701,NH,11.8
200702,NH,11.8
200703,NH,11.0
200704,NH,9.6
200705,NH,8.2
200706,NH,7.6
200707,NH,7.0
200708,NH,6.8
200709,NH,7.6
200710,NH,9.2
200711,NH,10.5
200712,NH,11.3
200801,NH,11.8
200802,NH,11.8
200803,NH,11.0
200804,NH,9.6
200805,NH,8.2
200806,NH,7.6
200807,NH,7.0
200808,NH,6.8
200809,NH,7.6
200810,NH,9.2
200811,NH,10.5
200812,NH,11.3
200901,NH,11.8
200902,NH,11.8
200903,NH,11.0
200904,NH,9.6
200905,NH,8.2
200906,NH,7.6
200907,NH,7.0
200908,NH,6.8
200909,NH,7.6
200910,NH,9.2
200911,NH,10.5
200912,NH,11.3
201001,NH,11.8
201002,NH,11.8
201003,NH,11.0
201004,NH,9.6
201005,NH,8.2
201006,NH,7.6
201007,NH,7.0
201008,NH,6.8
201009,NH,7.6
201010,NH,9.2
201011,NH,10.5
201012,NH,11.3
201101,NH,11.8
201102,NH,11.8
201103,NH,11.0
201104,NH,9.6
201105,NH,8.2
201106,NH,7.6
201107,NH,7.0
201108,NH,6.8
201109,NH,7.6
201110,NH,9.2
201111,NH,10.5
201112,NH,11.3
201201,NH,11.8
201202,NH,11.8
201203,NH,11.0
201204,NH,9.6
201205,NH,8.2
201206,NH,7.6
201207,NH,7.0
201208,NH,6.8
201209,NH,7.6
201210,NH,9.2
201211,NH,10.5
201212,NH,11.3
201301,NH,11.8
201302,NH,11.8
201303,NH,11.0
201304,NH,9.6
201305,NH,8.2
201306,NH,7.6
201307,NH,7.0
201308,NH,6.8
201309,NH,7.6
201310,NH,9.2
201311,NH,10.5
201312,NH,11.3
201401,NH,11.8
201402,NH,11.8
201403,NH,11.0
201404,NH,9.6
201405,NH,8.2
201406,NH,7.6
201407,NH,7.0
201408,NH,6.8
201409,NH,7.6
201410,NH,9.2
201411,NH,10.5
201412,NH,11.3
201501,NH,11.8
201502,NH,11.8
201503,NH,11.0
201504,NH,9.6
201505,NH,8.2
201506,NH,7.6
201507,NH,7.0
201508,NH,6.8
201509,NH,7.6
201510,NH,9.2
201511,NH,10.5
201512,NH,11.3
201601,NH,11.8
201602,NH,11.8
201603,NH,11.0
201604,NH,9.6
201605,NH,8.2
201606,NH,7.6
201607,NH,7.0
201608,NH,6.8
201609,NH,7.6
201610,NH,9.2
201611,NH,10.5
201612,NH,11.3
201701,NH,11.8
201702,NH,11.8
201703,NH,11.0
201704,NH,9.6
201705,NH,8.2
201706,NH,7.6
201707,NH,7.0
201708,NH,6.8
201709,NH,7.6
201710,NH,9.2
201711,NH,10.5
201712,NH,11.3
201801,NH,11.8
201802,NH,11.8
201803,NH,11.0
201804,NH,9.6
201805,NH,8.2
201806,NH,7.6
201807,NH,7.0
201808,NH,6.8
201809,NH,7.6
201810,NH,9.2
201811,NH,10.5
201812,NH,11.3
201901,NH,11.8
201902,NH,11.8
201903,NH,11.0
201904,NH,9.6
201905,NH,8.2
201906,NH,7.6
201907,NH,7.0
201908,NH,6.8
201909,NH,7.6
201910,NH,9.2
201911,NH,10.5
201912,NH,11.3
202001,NH,11.8
202002,NH,11.8
202003,NH,11.0
202004,NH,9.6
202005,NH,8.2
202006,NH,7.6
202007,NH,7.0
202008,NH,6.8
202009,NH,7.6
202010,NH,9.2
202011,NH,10.5
202012,NH,11.3
202101,NH,11.8
202102,NH,11.8
202103,NH,11.0
202104,NH,9.6
202105,NH,8.2
202106,NH,7.6
202107,NH,7.0
202108,NH,6.8
202109,NH,7.6
202110,NH,9.2
202111,NH,10.5
202112,NH,11.3
202201,NH,11.8
202202,NH,11.8
202203,NH,11.0
202204,NH,9.6
202205,NH,8.2
202206,NH,7.6
202207,NH,7.0
202208,NH,6.8
202209,NH,7.6
202210,NH,9.2
202211,NH,10.5
202212,NH,11.3
202301,NH,11.8
202302,NH,11.8
202303,NH,11.0
202304,NH,9.6
202305,NH,8.2
202306,NH,7.6
202307,NH,7.0
202308,NH,6.8
202309,NH,7.6
202310,NH,9.2
202311,NH,10.5
202312,NH,11.3
200101,NJ,4.5
200102,NJ,4.6
200103,NJ,4.8
200104,NJ,4.6
200105,NJ,4.1
200106,NJ,3.8
200107,NJ,3.6
200108,NJ,3.4
200109,NJ,3.6
200110,NJ,3.8
200111,NJ,4.1
200112,NJ,4.3
200201,NJ,4.5
200202,NJ,4.6
200203,NJ,4.8
200204,NJ,4.6
200205,NJ,4.1
200206,NJ,3.8
200207,NJ,3.6
200208,NJ,3.4
200209,NJ,3.6
200210,NJ,3.8
200211,NJ,4.1
200212,NJ,4.3
200301,NJ,4.5
200302,NJ,4.6
200303,NJ,4.8
200304,NJ,4.6
200305,NJ,4.1
200306,NJ,3.8
200307,NJ,3.6
200308,NJ,3.4
200309,NJ,3.6
200310,NJ,3.8
200311,NJ,4.1
200312,NJ,4.3
200401,NJ,4.5
200402,NJ,4.6
200403,NJ,4.8
200404,NJ,4.6
200405,NJ,4.1
200406,NJ,3.8
200407,NJ,3.6
200408,NJ,3.4
200409,NJ,3.6
200410,NJ,3.8
200411,NJ,4.1
200412,NJ,4.3
200501,NJ,4.5
200502,NJ,4.6
200503,NJ,4.8
200504,NJ,4.6
200505,NJ,4.1
200506,NJ,3.8
200507,NJ,3.6
200508,NJ,3.4
200509,NJ,3.6
200510,NJ,3.8
200511,NJ,4.1
200512,NJ,4.3
200601,NJ,4.5
200602,NJ,4.6
200603,NJ,4.8
200604,NJ,4.6
200605,NJ,4.1
200606,NJ,3.8
200607,NJ,3.6
200608,NJ,3.4
200609,NJ,3.6
200610,NJ,3.8
200611,NJ,4.1
200612,NJ,4.3
200701,NJ,4.5
200702,NJ,4.6
200703,NJ,4.8
200704,NJ,4.6
200705,NJ,4.1
200706,NJ,3.8
200707,NJ,3.6
200708,NJ,3.4
200709,NJ,3.6
200710,NJ,3.8
200711,NJ,4.1
200712,NJ,4.3
200801,NJ,4.5
200802,NJ,4.6
200803,NJ,4.8
200804,NJ,4.6
200805,NJ,4.1
200806,NJ,3.8
200807,NJ,3.6
200808,NJ,3.4
200809,NJ,3.6
200810,NJ,3.8
200811,NJ,4.1
200812,NJ,4.3
200901,NJ,4.5
200902,NJ,4.6
200903,NJ,4.8
200904,NJ,4.6
200905,NJ,4.1
200906,NJ,3.8
200907,NJ,3.6
200908,NJ,3.4
200909,NJ,3.6
200910,NJ,3.8
200911,NJ,4.1
200912,NJ,4.3
201001,NJ,4.5
201002,NJ,4.6
201003,NJ,4.8
201004,NJ,4.6
201005,NJ,4.1
201006,NJ,3.8
201007,NJ,3.6
201008,NJ,3.4
201009,NJ,3.6
201010,NJ,3.8
201011,NJ,4.1
201012,NJ,4.3
201101,NJ,4.5
201102,NJ,4.6
201103,NJ,4.8
201104,NJ,4.6
201105,NJ,4.1
201106,NJ,3.8
201107,NJ,3.6
201108,NJ,3.4
201109,NJ,3.6
201110,NJ,3.8
201111,NJ,4.1
201112,NJ,4.3
201201,NJ,4.5
201202,NJ,4.6
201203,NJ,4.8
201204,NJ,4.6
201205,NJ,4.1
201206,NJ,3.8
201207,NJ,3.6
201208,NJ,3.4
201209,NJ,3.6
201210,NJ,3.8
201211,NJ,4.1
201212,NJ,4.3
201301,NJ,4.5
201302,NJ,4.6
201303,NJ,4.8
201304,NJ,4.6
201305,NJ,4.1
201306,NJ,3.8
201307,NJ,3.6
201308,NJ,3.4
201309,NJ,3.6
201310,NJ,3.8
201311,NJ,4.1
201312,NJ,4.3
201401,NJ,4.5
